title,doi,pmid,pmcid,journal,issn,publisher,container_title,first_author,publication_date,publication_tier,paper_url,accession,repository,dataset_url,downloadable,download_status,total_size_bytes,file_count,file_manifest,species,is_human,cancer_type_raw,cancer_type,cancer_subtype,tissue,patient_count,sample_count,section_count,cell_count,gene_panel_size,fresh_frozen_or_ffpe,xenium_panel,xenium_role,xenium_reason,paired_scrna,paired_snrna,paired_histology,paired_protein,paired_clinical,foundation_model_related,model_name,model_task,training_sample_count,training_cell_count,model_code_url,model_weights_url,training_data_public,evidence,evidence_text,confidence_score,manual_review_required,source_updated_at,first_seen_at,last_checked_at,source
Personalizing the treatment of head and neck cancer in vitro: The 3D-OTC model,,,,,,,,,,,,GSE324934,GEO,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE324934,,,,0,[],Homo sapiens,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:38.630938Z,2026-07-17T05:46:38.630938Z,geo
Inflammatory immune modulators of AML lung infiltration and respiratory failure,,,,,,,,,,,,GSE284747,GEO,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE284747,,,,0,[],Mus musculus,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:38.630928Z,2026-07-17T05:46:38.630929Z,geo
Inflammatory immune modulators of AML lung infiltration and respiratory failure,,,,,,,,,,,,GSE319763,GEO,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE319763,,,,0,[],Homo sapiens,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:38.630919Z,2026-07-17T05:46:38.630920Z,geo
Single Nuclei and Spatial Transcriptomic Datasets in Brain Metastases,,,,,,,,,,,,GSE325196,GEO,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE325196,,,,0,[],Homo sapiens,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:38.630888Z,2026-07-17T05:46:38.630888Z,geo
Single Nuclei and Spatial Transcriptomic Datasets in Brain Metastases [Xenium],,,,,,,,,,,,GSE325935,GEO,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE325935,,,,0,[],Homo sapiens,False,,,,,,,,,,,,uncertain,Xenium context is insufficient,False,False,False,False,False,False,,,,,,,,[],,0.45,True,,2026-07-17T05:46:38.630881Z,2026-07-17T05:46:38.630882Z,geo
Xenium Spatial Transcriptomics Reveals the Mechanism of TGFBRIIDN-Armored GPC3-CAR-T Cells in Hepatocellular Carcinoma Patients,,,,,,,,,,,,GSE332850,GEO,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE332850,,,,0,[],Homo sapiens,True,,,,,,,,,,,,uncertain,Xenium context is insufficient,False,False,False,False,False,False,,,,,,,,[],,0.45,True,,2026-07-17T05:46:38.630874Z,2026-07-17T05:46:38.630875Z,geo
Cytotoxic CD39+ tumor-associated NK cells respond to NKG2A blockade in lung cancer (10x Xenium),,,,,,,,,,,,GSE319755,GEO,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE319755,,,,0,[],Homo sapiens,False,,,,,,,,,,,,uncertain,Xenium context is insufficient,False,False,False,False,False,False,,,,,,,,[],,0.45,True,,2026-07-17T05:46:38.630867Z,2026-07-17T05:46:38.630868Z,geo
Cytotoxic CD39+ tumor-associated NK cells respond to NKG2A blockade in lung cancer,,,,,,,,,,,,GSE334763,GEO,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE334763,,,,0,[],Homo sapiens,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:38.630861Z,2026-07-17T05:46:38.630861Z,geo
Mapping the spatial architecture of glioblastoma from core to edge delineates niche-specific tumor cell states and intercellular interactions,,,,,,,,,,,,GSE316917,GEO,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE316917,,,,0,[],Homo sapiens,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:38.630854Z,2026-07-17T05:46:38.630854Z,geo
Mapping the spatial architecture of glioblastoma from core to edge delineates niche-specific tumor cell states and intercellular interactions [Spatial Transcriptomics],,,,,,,,,,,,GSE318562,GEO,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE318562,,,,0,[],Homo sapiens,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:38.630845Z,2026-07-17T05:46:38.630845Z,geo
Mapping the spatial architecture of glioblastoma from core to edge delineates niche-specific tumor cell states and intercellular interactions [xenium_cohort3],,,,,,,,,,,,GSE335275,GEO,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE335275,,,,0,[],Homo sapiens,False,,,,,,,,,,,,uncertain,Xenium context is insufficient,False,False,False,False,False,False,,,,,,,,[],,0.45,True,,2026-07-17T05:46:38.630838Z,2026-07-17T05:46:38.630838Z,geo
Multi-omics Analysis of Immune Cells Induced by Artificial Adjuvant Vector Cell (aAVC) Therapy in HPV-Positive Tumor-Bearing Mice [scRNA-seq],,,,,,,,,,,,GSE312357,GEO,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE312357,,,,0,[],Mus musculus,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:38.630827Z,2026-07-17T05:46:38.630827Z,geo
Multi-omics Analysis of Immune Cells Induced by Artificial Adjuvant Vector Cell (aAVC) Therapy in HPV-Positive Tumor-Bearing Mice [Spatial Transcriptomics],,,,,,,,,,,,GSE312358,GEO,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE312358,,,,0,[],Mus musculus,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:38.630816Z,2026-07-17T05:46:38.630817Z,geo
Multi-omics Analysis of Immune Cells Induced by Artificial Adjuvant Vector Cell (aAVC) Therapy in HPV-Positive Tumor-Bearing Mice,,,,,,,,,,,,GSE312359,GEO,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE312359,,,,0,[],Mus musculus,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:38.630809Z,2026-07-17T05:46:38.630809Z,geo
Xenium spatial transcriptomics reveals C10 tumor transcriptomic changes induced by Smarta cell,,,,,,,,,,,,GSE272337,GEO,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE272337,,,,0,[],Mus musculus,False,,,,,,,,,,,,uncertain,Xenium context is insufficient,False,False,False,False,False,False,,,,,,,,[],,0.45,True,,2026-07-17T05:46:38.630799Z,2026-07-17T05:46:38.630799Z,geo
"Ubiquitin-like proteins NEDD8 and SUMO2 control epithelial homeostasis, regeneration, and inflammation",,,,,,,,,,,,GSE326753,GEO,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE326753,,,,0,[],Homo sapiens; Mus musculus,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:38.630791Z,2026-07-17T05:46:38.630792Z,geo
"Single-cell RNA sequencing of CD45+ immune cells across primary tumor, sentinel tumor-draining lymph node, and axillary lymph node in treatment-naive triple-negative breast cancer",,,,,,,,,,,,GSE328275,GEO,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE328275,,,,0,[],Homo sapiens,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:38.630781Z,2026-07-17T05:46:38.630781Z,geo
Spatio-temporal mapping of immune cell dynamics during human sequential lymph node metastasis,,,,,,,,,,,,GSE328422,GEO,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE328422,,,,0,[],Homo sapiens,True,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:38.630771Z,2026-07-17T05:46:38.630772Z,geo
Iron-Catalyzed Oxidative Stress Reveals an Exposome-Related Ferroptosis-Resistant Karyomegalic Niche in BRCA1-Linked Renal Carcinogenesis,,,,,,,,,,,,GSE338104,GEO,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE338104,,,,0,[],Rattus norvegicus,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:38.630747Z,2026-07-17T05:46:38.630752Z,geo
"Cancer neuroscience: State of the field, emerging directions",https://doi.org/10.1016/j.cell.2023.02.002,,,,,,,,2023-04-01,,https://openalex.org/W4365446430,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119337Z,2026-07-17T05:46:28.119337Z,openalex
Single-cell transcriptomics reveals cell-type-specific diversification in human heart failure,https://doi.org/10.1038/s44161-022-00028-6,,,,,,,,2022-03-16,,https://openalex.org/W4283390936,,,,,,,0,[],,True,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119329Z,2026-07-17T05:46:28.119330Z,openalex
Spatially resolved clonal copy number alterations in benign and malignant tissue,https://doi.org/10.1038/s41586-022-05023-2,,,,,,,,2022-08-10,,https://openalex.org/W4291019543,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119322Z,2026-07-17T05:46:28.119322Z,openalex
Cancer-associated fibroblasts undergoing neoadjuvant chemotherapy suppress rectal cancer revealed by single-cell and spatial transcriptomics,https://doi.org/10.1016/j.xcrm.2023.101231,,,,,,,,2023-10-01,,https://openalex.org/W4387709208,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119312Z,2026-07-17T05:46:28.119313Z,openalex
Development and interpretation of a pathomics-based model for the prediction of microsatellite instability in Colorectal Cancer,https://doi.org/10.7150/thno.49864,,,,,,,,2020-01-01,,https://openalex.org/W3084161163,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119305Z,2026-07-17T05:46:28.119305Z,openalex
Inter- and intra-tumor heterogeneity of metastatic prostate cancer determined by digital spatial gene expression profiling,https://doi.org/10.1038/s41467-021-21615-4,,,,,,,,2021-03-03,,https://openalex.org/W3134382826,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119297Z,2026-07-17T05:46:28.119298Z,openalex
RNA splicing dysregulation and the hallmarks of cancer,https://doi.org/10.1038/s41568-022-00541-7,,,,,,,,2023-01-10,,https://openalex.org/W4315475728,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119282Z,2026-07-17T05:46:28.119283Z,openalex
Modeling zero inflation is not necessary for spatial transcriptomics,https://doi.org/10.1186/s13059-022-02684-0,,,,,,,,2022-05-18,,https://openalex.org/W4280631255,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119273Z,2026-07-17T05:46:28.119273Z,openalex
Single-cell transcriptomics reveals regulators underlying immune cell diversity and immune subtypes associated with prognosis in nasopharyngeal carcinoma,https://doi.org/10.1038/s41422-020-0374-x,,,,,,,,2020-07-20,,https://openalex.org/W3043438918,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119265Z,2026-07-17T05:46:28.119266Z,openalex
Spatial Transcriptomic Analysis of a Diverse Patient Cohort Reveals a Conserved Architecture in Triple-Negative Breast Cancer,https://doi.org/10.1158/0008-5472.can-22-2682,,,,,,,,2022-10-25,,https://openalex.org/W4307342095,,,,,,,0,[],,True,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119256Z,2026-07-17T05:46:28.119256Z,openalex
Deciphering tissue structure and function using spatial transcriptomics,https://doi.org/10.1038/s42003-022-03175-5,,,,,,,,2022-03-10,,https://openalex.org/W4220709779,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119249Z,2026-07-17T05:46:28.119249Z,openalex
Spatially resolved transcriptomics provide a new method for cancer research,https://doi.org/10.1186/s13046-022-02385-3,,,,,,,,2022-05-19,,https://openalex.org/W4280604745,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119241Z,2026-07-17T05:46:28.119242Z,openalex
Epithelial-to-mesenchymal transition in cancer: complexity and opportunities,https://doi.org/10.1007/s11684-018-0656-6,,,,,,,,2018-07-24,,https://openalex.org/W2884626935,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119231Z,2026-07-17T05:46:28.119232Z,openalex
"Biomarkers in Cancer Detection, Diagnosis, and Prognosis",https://doi.org/10.3390/s24010037,,,,,,,,2023-12-20,,https://openalex.org/W4389992195,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119224Z,2026-07-17T05:46:28.119224Z,openalex
A transcriptomic and epigenomic cell atlas of the mouse primary motor cortex,https://doi.org/10.1038/s41586-021-03500-8,,,,,,,,2021-10-06,,https://openalex.org/W3202498768,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119214Z,2026-07-17T05:46:28.119217Z,openalex
Transcriptomics: Advances and approaches,https://doi.org/10.1007/s11427-013-4557-2,,,,,,,,2013-10-01,,https://openalex.org/W2005038035,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119205Z,2026-07-17T05:46:28.119205Z,openalex
"Spatial genomics maps the structure, nature and evolution of cancer clones",https://doi.org/10.1038/s41586-022-05425-2,,,,,,,,2022-11-09,,https://openalex.org/W4308620811,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119198Z,2026-07-17T05:46:28.119198Z,openalex
Single-cell transcriptomic analysis in a mouse model deciphers cell transition states in the multistep development of esophageal cancer,https://doi.org/10.1038/s41467-020-17492-y,,,,,,,,2020-07-24,,https://openalex.org/W3044605628,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119190Z,2026-07-17T05:46:28.119190Z,openalex
Integration of spatial and single-cell transcriptomics localizes epithelial cell–immune cross-talk in kidney injury,https://doi.org/10.1172/jci.insight.147703,,,,,,,,2021-05-18,,https://openalex.org/W3163684167,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119182Z,2026-07-17T05:46:28.119182Z,openalex
Recent advances in therapeutic strategies for triple-negative breast cancer,https://doi.org/10.1186/s13045-022-01341-0,,,,,,,,2022-08-29,,https://openalex.org/W4293435090,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119174Z,2026-07-17T05:46:28.119175Z,openalex
Pan-cancer single-cell analysis reveals the heterogeneity and plasticity of cancer-associated fibroblasts in the tumor microenvironment,https://doi.org/10.1038/s41467-022-34395-2,,,,,,,,2022-11-04,,https://openalex.org/W4308451002,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119164Z,2026-07-17T05:46:28.119165Z,openalex
Genomic and transcriptomic analysis of checkpoint blockade response in advanced non-small cell lung cancer,https://doi.org/10.1038/s41588-023-01355-5,,,,,,,,2023-04-06,,https://openalex.org/W4362673605,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119146Z,2026-07-17T05:46:28.119146Z,openalex
Bayesian statistics and modelling,https://doi.org/10.1038/s43586-020-00001-2,,,,,,,,2021-01-14,,https://openalex.org/W3128782210,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119138Z,2026-07-17T05:46:28.119139Z,openalex
Delineating the dynamic evolution from preneoplasia to invasive lung adenocarcinoma by integrating single-cell RNA sequencing and spatial transcriptomics,https://doi.org/10.1038/s12276-022-00896-9,,,,,,,,2022-11-25,,https://openalex.org/W4310060674,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119131Z,2026-07-17T05:46:28.119131Z,openalex
Transcriptomic heterogeneity in multifocal prostate cancer,https://doi.org/10.1172/jci.insight.123468,,,,,,,,2018-11-01,,https://openalex.org/W2898704741,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119123Z,2026-07-17T05:46:28.119123Z,openalex
An integrated single cell and spatial transcriptomic map of human white adipose tissue,https://doi.org/10.1038/s41467-023-36983-2,,,,,,,,2023-03-15,,https://openalex.org/W4327676110,,,,,,,0,[],,True,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119116Z,2026-07-17T05:46:28.119116Z,openalex
Senescence and cancer — role and therapeutic opportunities,https://doi.org/10.1038/s41571-022-00668-4,,,,,,,,2022-08-31,,https://openalex.org/W4293747103,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119108Z,2026-07-17T05:46:28.119108Z,openalex
Spatial transcriptomics reveals niche-specific enrichment and vulnerabilities of radial glial stem-like cells in malignant gliomas,https://doi.org/10.1038/s41467-023-36707-6,,,,,,,,2023-02-23,,https://openalex.org/W4321614454,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119098Z,2026-07-17T05:46:28.119098Z,openalex
Reference-free cell type deconvolution of multi-cellular pixel-resolution spatially resolved transcriptomics data,https://doi.org/10.1038/s41467-022-30033-z,,,,,,,,2022-04-29,,https://openalex.org/W4225257442,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119090Z,2026-07-17T05:46:28.119090Z,openalex
Spatial transcriptomic survey of human embryonic cerebral cortex by single-cell RNA-seq analysis,https://doi.org/10.1038/s41422-018-0053-3,,,,,,,,2018-06-04,,https://openalex.org/W2806122497,,,,,,,0,[],,True,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119079Z,2026-07-17T05:46:28.119079Z,openalex
Applications of single-cell sequencing in cancer research: progress and perspectives,https://doi.org/10.1186/s13045-021-01105-2,,,,,,,,2021-06-09,,https://openalex.org/W3169274538,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119071Z,2026-07-17T05:46:28.119072Z,openalex
Targeting TGF-β signal transduction for fibrosis and cancer therapy,https://doi.org/10.1186/s12943-022-01569-x,,,,,,,,2022-04-23,,https://openalex.org/W4224221174,,,,,,,0,[],,False,,,,,,,,,,,,mentioned_only,Xenium is not substantively described,False,False,False,False,False,False,,,,,,,,[],,0.2,True,,2026-07-17T05:46:28.119064Z,2026-07-17T05:46:28.119064Z,openalex
